acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,elapsed,Row #,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,IGNORE,Elapsed,Minutes,Label,
0.125102088,0.564735532,0.773981214,-0.03450793,-0.751571834,-0.774948239,42:33.9,104.4,78,-0.00966019,0.600790203,0.752901405,-0.087195061,0.067293038,0.11111179,43:16.0,41.4,117.5,01:57.5,5,
-0.315455943,0.597755313,0.537107885,-0.077268496,0.362951815,0.279099733,42:34.4,105,79,0.101088293,0.476601824,0.638729423,0.001227684,0.026823214,-0.00846508,43:17.1,42,118.6,01:58.6,5,
-0.334709138,0.564978361,0.81126684,-0.054971918,0.74382627,0.811163366,42:34.9,105.5,80,0.038791347,0.609166592,0.807123929,0.07147719,-0.08313253,-0.000371115,43:18.1,42.5,119.7,01:59.7,5,
-0.187348261,0.587558031,0.673821747,-0.042449176,0.701982021,0.738470435,42:35.5,106.1,81,-0.033321297,0.23978046,0.241107389,0.129051238,0.034459029,-0.075660258,43:19.2,43.1,120.8,02:00.8,5,
0.043155372,0.813597918,0.644334495,-0.010989621,0.21726045,0.170365721,42:36.0,106.6,82,0.039085116,0.681033164,0.810170174,-0.023512356,0.016285788,-0.056418,43:20.3,43.6,121.9,02:01.9,4,
0.423795462,0.71696651,0.33532685,-0.335053623,0.473823845,-0.12162786,42:36.6,107.1,83,0.000881135,0.52406776,0.679548681,0.025662296,-0.039455665,-0.081768908,43:21.4,44.1,123,02:03.0,4,
0.041215803,0.570805311,0.610704303,-0.025650382,-0.031972565,0.014595085,42:37.1,107.7,84,-0.050517396,0.601640016,0.798229009,-0.021527044,0.082564663,0.011998908,43:22.5,44.7,124.1,02:04.1,1,
-0.031101292,0.719151616,0.655788243,-0.035729662,0.012926029,-0.003730872,42:37.6,108.2,85,-0.00962659,0.666344196,0.738035917,-0.025903247,-0.004499852,-0.000181912,43:23.6,45.2,125.2,02:05.2,1,
0.022789916,0.777664602,0.543200254,0.02657859,0.070041932,0.036586232,42:38.2,108.8,86,-0.004813295,0.68066898,0.697460353,-0.021644332,-0.000843849,-0.002773828,43:24.7,45.8,126.2,02:06.2,1,
0.003151797,0.734447539,0.69039315,-0.04611437,0.016591221,0.037807964,42:38.7,109.3,87,0.015699722,0.709804118,0.65627563,-0.032389157,0.003536472,0.001427234,43:25.8,46.3,127.4,02:07.4,1,
