acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,elapsed,Row #,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,IGNORE,Elapsed,Minutes,Label
-0.080221586,-0.067784473,1.016703248,0.026134081,-0.015735809,-0.811330557,44:00.2,271.5,494,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,263.1,15,00:15.0,
0.221838012,0.014081969,1.00183773,-0.438734353,0.132704452,-1.642107248,44:00.7,272,495,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,263.6,15,00:15.0,
0.251416415,0.083763435,0.848796129,-0.067328297,0.103993781,-1.039794207,44:01.2,272.5,496,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,264.1,15,00:15.0,
-0.123664662,-0.14714779,0.937745452,0.055761047,0.024581298,1.021875978,44:01.8,273.1,497,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,264.7,15,00:15.0,
-0.400120586,0.00946891,0.988921821,0.006586395,-0.08445815,1.665422559,44:02.3,273.6,498,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,265.2,15,00:15.0,
-0.081208929,0.064097241,0.94237572,0.019414566,-0.100340642,1.360600829,44:02.8,274.1,499,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,265.7,15,00:15.0,
-0.171797618,0.077936418,0.930921972,0.029493839,-0.080487527,0.9082551,44:03.3,274.6,500,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,266.2,15,00:15.0,
-0.107126668,-0.222892731,0.714762866,-0.018153649,-0.076822333,0.187739536,44:03.9,275.2,501,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,266.8,15,00:15.0,
0.152256027,-0.040767174,0.529309511,0.393569529,0.116821952,-0.143654853,44:04.4,275.7,502,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,267.3,15,00:15.0,
-0.01875951,0.048801307,1.110039234,-0.473859102,-0.120804638,-0.310726494,44:04.9,276.2,503,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,267.8,15,00:15.0,
0.052853208,-0.186950073,0.925560653,0.10768459,-0.01481951,-0.592029929,44:05.5,276.8,504,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,268.4,15,00:15.0,
0.149831578,-0.193463162,0.784703851,0.047208935,0.066120133,-1.087441683,44:06.0,277.3,505,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,268.9,15,00:15.0,
0.291419983,-0.17392388,1.034493089,-0.01723735,0.101244889,-1.331787705,44:06.6,277.9,506,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,269.5,15,00:15.0,
0.309603423,-0.054034602,0.995989025,0.045376338,0.001979284,-1.146084785,44:07.1,278.4,507,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,270,15,00:15.0,
0.134557486,-0.106380619,0.853182673,-0.003492884,-0.013292348,-0.86997366,44:07.7,279,508,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,270.6,15,00:15.0,
0.211655289,-0.076227389,1.032787204,0.060037099,0.00045212,-0.190691486,44:08.2,279.5,509,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,271.1,15,00:15.0,
-0.088367164,0.023065295,0.735233426,0.033769898,0.0526811,0.039910149,44:08.8,280.1,510,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,271.7,15,00:15.0,
0.015031647,-0.019056847,1.047652841,-0.170564532,-0.044141043,0.242411971,44:09.3,280.6,511,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,272.2,15,00:15.0,
0.041943144,-0.389097393,0.831006289,-0.614052713,0.175465018,0.684372962,44:09.8,281.1,512,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,272.7,15,00:15.0,
0.080007151,0.94082123,1.746819019,-1.734990478,0.249685138,0.676126301,44:10.4,281.6,513,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,273.2,15,00:15.0,
-0.035050664,-0.106863067,0.957972288,0.037129655,0.003201014,0.253712982,44:10.9,282.2,514,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,273.8,15,00:15.0,
-0.003455699,-0.035701431,1.142694473,-0.072826087,-0.017262971,0.360614389,44:11.4,282.7,515,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,274.3,15,00:15.0,
-0.087379821,0.020394577,0.749367833,-0.112226896,-0.038337823,0.422006369,44:11.9,283.2,516,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,274.8,15,00:15.0,
-0.016291153,-0.031359363,0.975518465,-0.009296101,-0.031312872,-0.045305554,44:12.5,283.8,517,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,275.4,15,00:15.0,
0.108373329,-0.150042504,1.03668642,0.116542138,0.025192162,-0.501621902,44:13.0,284.3,518,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,275.9,15,00:15.0,
0.295299143,-0.098420165,1.062518358,-0.005325478,0.022748701,-0.605163574,44:13.5,284.8,519,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,276.4,15,00:15.0,
0.109828003,-0.073332675,0.530528069,0.230163068,-0.043224744,-0.231008589,44:14.1,285.4,520,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,277,15,00:15.0,
-0.377905399,0.267800212,1.477290273,-0.158347219,0.107353538,0.323351622,44:14.6,285.9,521,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,277.5,15,00:15.0,
-0.118974783,-0.044626791,0.916543841,-0.055110995,-0.035588928,0.386576176,44:15.1,286.4,522,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,278,15,00:15.0,
-0.059240557,-0.084429063,0.957484901,0.023385189,-0.063383296,0.385965317,44:15.7,287,523,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,278.6,15,00:15.0,
-0.070594996,-0.067302026,0.901678324,-0.030370954,-0.045057341,0.405818433,44:16.2,287.5,524,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,279.1,15,00:15.0,
-0.109348193,0.041760322,1.086887956,0.041405715,-0.038948689,0.254629284,44:16.7,288,525,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,279.6,15,00:15.0,
0.045337386,-0.044626791,0.91849345,0.045376338,-0.041392148,0.096720614,44:17.2,288.5,526,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,280.1,15,00:15.0,
0.078310028,-0.006030648,1.02913177,0.047514364,-0.027036816,-0.020870946,44:17.8,289.1,527,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,280.7,15,00:15.0,
-0.004936713,-0.018333169,1.011585593,0.01330591,0.04107466,-0.029728491,44:18.3,289.6,528,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,281.2,15,00:15.0,
-0.005924055,-0.044626791,0.99769491,0.024005987,0.048387177,-0.001449884,44:18.8,290.1,529,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,281.7,15,00:15.0,
-0.000246836,-0.092389517,0.93555218,-0.01417309,0.053884961,-0.750370622,44:19.4,290.7,530,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,282.3,15,00:15.0,
0.268872529,-0.121577851,0.962602496,0.035001561,0.206906706,-1.495015383,44:19.9,291.2,531,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,282.8,15,00:15.0,
0.297238708,-0.061512604,0.825157523,0.001709409,0.066407703,-1.586034298,44:20.4,291.7,532,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,283.3,15,00:15.0,
0.30669409,0.069438681,0.927753925,0.049051464,0.099394426,-1.407661676,44:20.9,292.2,533,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,283.8,15,00:15.0,
0.337969601,0.094689108,1.061787128,0.185274407,0.028534057,-1.468442798,44:21.5,292.8,534,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,284.4,15,00:15.0,
0.182561785,-0.036666337,0.907770753,0.020951666,0.128105089,-0.991356969,44:22.0,293.3,535,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,284.9,15,00:15.0,
0.03976113,-0.025569946,0.95334208,-0.013634589,0.001027555,-0.090914704,44:22.5,293.8,536,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,285.4,15,00:15.0,
-0.231285006,-0.180919424,0.830762565,-0.099461153,-0.140693188,1.362333655,44:23.1,294.3,537,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,285.9,15,00:15.0,
-0.243379951,0.04224591,0.998669684,0.057836644,-0.126032427,1.065147758,44:23.6,294.9,538,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,286.5,15,00:15.0,
-0.169576079,-0.001688581,0.940426111,0.01049459,-0.035929795,0.768878102,44:24.1,295.4,539,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,287,15,00:15.0,
-0.088614002,-0.087564997,0.838317156,0.087158173,-0.070138246,0.308285743,44:24.7,296,540,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,287.6,15,00:15.0,
-0.161677346,0.156844005,1.392971158,-0.291578293,-0.082966417,1.132037401,44:25.2,296.5,541,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,288.1,15,00:15.0,
-0.112557054,-0.075503707,1.002812624,-0.002028145,0.025767598,1.091109514,44:25.7,297,542,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,288.6,15,00:15.0,
-0.124405168,-0.217585757,0.760821581,0.024544492,-0.062807858,1.46679163,44:26.3,297.6,543,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,289.2,15,00:15.0,
-0.285588831,0.022579709,1.228719473,0.008051127,0.061503213,1.224888921,44:26.8,298.1,544,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,289.7,15,00:15.0,
0.259659559,0.073808946,1.130753398,0.878839493,0.03431971,0.399304658,44:27.3,298.6,545,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,290.2,15,00:15.0,
0.335545152,0.555994987,2.653371334,-1.691070557,0.068528168,-0.701169074,44:27.8,299.1,546,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,290.7,15,00:15.0,
-0.002962028,-0.021951558,0.976249576,-0.024816804,0.016025249,-0.162359461,44:28.4,299.7,547,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,291.3,15,00:15.0,
0.090432331,-0.075986154,1.076896429,0.014278568,-0.02490272,-0.314464897,44:28.9,300.2,548,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,291.8,15,00:15.0,
0.124132313,-1.025692463,0.734745979,0.191124067,-0.133942172,-0.174576774,44:29.4,300.7,549,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,292.3,15,00:15.0,
-0.058746886,-0.061512604,0.948224485,-0.019624449,-0.013296281,-0.064621016,44:29.9,301.2,550,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,292.8,15,00:15.0,
0.016486323,-0.2291646,0.922636271,0.010002516,0.016025249,0.202937961,44:30.5,301.8,551,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,293.4,15,00:15.0,
0.032487754,-0.179954529,0.958459735,-0.015653826,0.008084002,0.065493271,44:31.0,302.3,552,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,293.9,15,00:15.0,
0.058429465,-0.11820069,0.945056379,-0.008934308,-0.002300708,0.012348002,44:31.6,302.8,553,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,294.4,15,00:15.0,
-0.004196206,-0.061753828,0.955047965,-0.000980146,0.001914556,0.004229589,44:32.1,303.4,554,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,295,15,00:15.0,
-0.002962028,-0.055240728,0.960409284,0.001444817,0.000374481,0.002627493,44:32.6,303.9,555,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,295.5,15,00:15.0,
-0.058253214,-0.063924864,0.941888332,0.002055682,-0.000236385,0.006598117,44:33.1,304.4,556,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,296,15,00:15.0,
-0.017031658,-0.054275826,0.970644593,-2.41E-05,-0.010857587,0.001669301,44:33.7,304.9,557,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,296.5,15,00:15.0,
-0.002715192,-0.046556596,0.959678233,-0.005022377,0.007194207,0.008154633,44:34.2,305.5,558,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,297.1,15,00:15.0,
0.016001431,-0.076468609,0.971375644,0.008080609,-0.005481507,0.004900026,44:34.7,306,559,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,297.6,15,00:15.0,
-0.008392412,-0.059824023,0.948224485,-0.003148392,0.000555772,0.003240255,44:35.2,306.5,560,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,298.1,15,00:15.0,
0.003636689,-0.02774098,0.969669759,-0.003644049,-0.003346456,0.001885633,44:35.8,307.1,561,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,298.7,15,00:15.0,
-0.003208863,-0.003859614,0.965526879,0.001604415,-0.072513051,0.004846668,44:36.3,307.6,562,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,299.2,15,00:15.0,
0.060853925,-0.026776075,0.946762264,0.00099355,0.008426594,0.005457533,44:36.9,308.2,563,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,299.8,15,00:15.0,
-0.061462075,-0.061995056,0.956266463,-0.005725965,0.000485345,0.005152101,44:37.4,308.7,564,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,300.3,15,00:15.0,
-0.008145576,-0.056205634,0.957241178,0.00219696,-0.001007093,0.002588076,44:37.9,309.2,565,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,300.8,15,00:15.0,
-0.003455699,-0.057170536,0.959434509,0.000342131,-0.001879471,-0.000801479,44:38.4,309.7,566,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,301.3,15,00:15.0,
-0.003455699,-0.057411764,0.957484901,0.001211435,0.000260034,-0.000224638,44:39.0,310.3,567,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,301.9,15,00:15.0,
-0.002468356,-0.057170536,0.95675385,-0.001511447,0.00202288,0.003621129,44:39.5,310.8,568,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,302.4,15,00:15.0,
-0.006911398,-0.032806721,0.979661286,-0.003156878,-0.001022302,0.00561767,44:40.0,311.3,569,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,302.9,15,00:15.0,
-0.010613933,0.010925665,0.974056304,-0.002240583,-0.000106005,0.015086081,44:40.5,311.8,570,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,303.4,15,00:15.0,
-0.007158234,-0.003618388,0.978930235,-0.023524176,0.003499369,0.02564331,44:41.1,312.4,571,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,304,15,00:15.0,
0.042428035,-0.053069696,0.983073056,0.039089516,0.001972206,0.057408303,44:41.6,312.9,572,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,304.5,15,00:15.0,
-0.055291187,-0.073573895,1.034980536,-0.056510899,-0.008412503,0.026559604,44:42.2,313.5,573,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,305.1,15,00:15.0,
-0.008886083,-0.117235787,0.972106695,-0.003976487,0.013884079,-1.005802631,44:42.7,314,574,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,305.6,15,00:15.0,
0.132375464,-0.015438457,0.995501637,0.001215868,0.040151283,-1.266336679,44:43.3,314.6,575,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,306.2,15,00:15.0,
0.127284095,-0.004824518,0.95334208,-0.064146712,0.079857528,-1.418747663,44:43.8,315.1,576,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,306.7,15,00:15.0,
0.222080454,0.018209444,0.961384058,-0.011001438,0.046565369,-1.430964947,44:44.4,315.7,577,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,307.3,15,00:15.0,
0.162196308,-0.087806232,0.992820978,-0.004892785,0.027628547,-0.241915673,44:44.9,316.2,578,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,307.8,15,00:15.0,
0.012364741,-0.003377163,0.840997815,0.033286296,0.003499369,0.57175684,44:45.4,316.7,579,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,308.3,15,00:15.0,
-0.372721851,-0.077433512,0.886569142,-0.074225992,0.037707821,1.908635378,44:46.0,317.3,580,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,308.9,15,00:15.0,
-0.175746977,-0.069714285,1.029619217,0.041227542,-0.175484151,1.544865131,44:46.5,317.8,581,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,309.4,15,00:15.0,
-0.21820271,-0.079845771,0.917762339,-0.062619552,-0.133639872,1.641687274,44:47.0,318.3,582,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,309.9,15,00:15.0,
-0.134772256,0.054385535,0.938232839,0.067494743,-0.063695803,0.918117464,44:47.5,318.8,583,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,310.4,15,00:15.0,
-0.135265931,-0.072367772,0.945300102,0.038173214,-0.035290577,0.312444538,44:48.1,319.4,584,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,311,15,00:15.0,
0.090674773,-0.080810674,1.067879677,-0.00214389,0.020909028,-0.204958335,44:48.6,319.9,585,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,311.5,15,00:15.0,
0.415552288,-0.110963918,1.090787172,-0.106907278,0.013884079,-1.712879181,44:49.1,320.4,586,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,312,15,00:15.0,
0.255053103,-0.051381115,0.922879934,0.014960334,0.090242237,-1.4499017,44:49.7,321,587,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,312.6,15,00:15.0,
0.198563203,-0.08467029,0.831981063,0.014960334,0.067029357,-1.542447805,44:50.2,321.5,588,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,313.1,15,00:15.0,
0.267417848,0.047587346,0.885838091,-0.047347918,0.074665174,-1.162795067,44:50.8,322.1,589,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,313.7,15,00:15.0,
0.076128013,-0.065613441,0.982585669,-0.025967635,0.039540417,0.252274334,44:51.3,322.6,590,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,314.2,15,00:15.0,
-0.101449445,-0.017368264,0.947005928,-0.115153961,-0.013299424,0.253801495,44:51.8,323.1,591,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,314.7,15,00:15.0,
-0.006170891,-0.068266928,1.014022589,0.028399371,-0.027043892,0.366200686,44:52.3,323.6,592,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,315.2,15,00:15.0,
-0.225607783,-0.114099845,0.946274877,-0.025051337,-0.04872961,1.474921107,44:52.9,324.2,593,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,315.8,15,00:15.0,
-0.262139469,0.00849774,0.986241162,0.049168788,-0.139443099,1.483778596,44:53.4,324.7,594,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,316.3,15,00:15.0,
-0.258436918,-0.030876914,0.885838091,-0.066590175,-0.11195416,1.576630116,44:53.9,325.2,595,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,316.8,15,00:15.0,
-0.27744326,0.063126065,0.977711737,-0.045209892,-0.088130414,1.431244135,44:54.5,325.7,596,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,317.3,15,00:15.0,
-0.218943223,-0.011096391,0.898754001,0.027788505,-0.078356571,1.048842549,44:55.0,326.3,597,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,317.9,15,00:15.0,
0.003151797,-0.049933761,1.02913177,-0.127371266,-0.026738459,0.045801863,44:55.5,326.8,598,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,318.4,15,00:15.0,
0.200017884,-0.074780032,0.936527014,0.083071806,0.015411241,-0.900733829,44:56.1,327.4,599,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,319,15,00:15.0,
0.298693359,-0.061995056,0.919468224,-0.021080714,0.087798774,-1.57726717,44:56.6,327.9,600,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,319.5,15,00:15.0,
0.243900597,-0.013749876,0.947493374,-0.057121761,0.080162957,-1.396756411,44:57.1,328.4,601,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,320,15,00:15.0,
0.222080454,-0.042455759,0.888518751,-0.033298019,-0.002914716,-1.657901406,44:57.6,328.9,602,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,320.5,15,00:15.0,
0.180379748,0.215842605,1.048627615,0.093761958,0.16537866,-1.280692101,44:58.2,329.5,603,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,321.1,15,00:15.0,
0.240021452,-0.025811171,0.993552089,-0.026273068,0.074970603,-1.100486875,44:58.7,330,604,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,321.6,15,00:15.0,
0.058187019,0.04151753,0.86658597,0.07482513,0.037402388,-0.020782452,44:59.2,330.5,605,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,322.1,15,00:15.0,
-0.343842059,-0.092389517,0.900703549,-0.062924981,-0.0655284,1.656958938,44:59.7,331,606,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,322.6,15,00:15.0,
-0.184139401,-0.100832425,0.940669835,0.021374419,-0.234127209,1.497523069,45:00.3,331.6,607,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,323.2,15,00:15.0,
-0.206601441,0.009711703,0.983316779,-0.013444897,-0.086603254,1.174986243,45:00.8,332.1,608,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,323.7,15,00:15.0,
-0.302126825,-0.077192284,0.93214041,-0.021691579,-0.167848334,1.48408401,45:01.3,332.6,609,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,324.2,15,00:15.0,
-0.154272288,0.056327876,0.94578743,-0.058954358,-0.072858788,1.197588205,45:01.9,333.2,610,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,324.8,15,00:15.0,
-0.328291416,0.019180615,0.811754227,-0.015582927,-0.104318343,1.332283974,45:02.5,333.8,611,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,325.4,15,00:15.0,
