acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,elapsed,,,,,,,,
0.037821561,1.05347693,2.269548893,-0.260783136,-0.280352145,-0.438215494,19:46.9,12978.3,,,,,,,,
-0.231285006,0.294992983,0.006092421,0.164684489,-0.309368253,-0.603759944,19:47.5,12978.8,,,,,,,,
0.454586089,0.615236342,2.344851255,0.552583933,-0.294707477,0.303069502,19:48.0,12979.4,,,,,,,,
0.051398534,0.070652634,0.600712717,-0.313317537,0.309132814,-0.655072629,19:48.6,12979.9,,,,,,,,
0.194441617,0.610137761,0.310226083,0.018687695,-0.217433035,-0.175543427,19:49.1,12980.5,,,,,,,,
-0.110829204,0.518604934,0.495192021,0.072443835,-0.297456384,-0.496553123,19:49.7,12981,,,,,,,,
0.168742359,0.713567376,0.715250254,-0.031097814,-0.340827793,-0.393316895,19:50.2,12981.5,,,,,,,,
0.092371896,0.631989121,0.596569896,-0.073247522,-0.13802056,-0.200283468,19:50.7,12982.1,,,,,,,,
-0.027398758,0.647042215,0.649695814,-0.134639487,0.152751297,0.08010368,19:51.3,12982.6,,,,,,,,
-0.035050664,0.652140856,0.705258667,-0.057975888,0.148475245,0.135386974,19:51.8,12983.2,,,,,,,,
-0.038506363,0.38652578,0.60436821,-0.311179519,-0.222930834,0.244426429,19:52.4,12983.7,,,,,,,,
0.020365456,0.613051295,0.758628249,-0.060419351,0.012252297,0.023598645,19:52.9,12984.2,,,,,,,,
0.017698551,0.710896671,0.629956365,-0.046369448,0.031799983,0.026347538,19:53.4,12984.8,,,,,,,,
0.003151797,0.731291234,0.657250404,-0.048812911,0.153973028,0.033372488,19:54.0,12985.3,,,,,,,,
-0.078246906,0.657482326,0.672115922,-0.046064019,0.091664776,0.151880339,19:54.6,12985.9,,,,,,,,
-0.021721536,0.67763406,0.52175498,-0.117840692,0.181156531,0.132332653,19:55.1,12986.4,,,,,,,,
0.101827279,0.70555526,0.802250028,-0.056143299,0.200398788,0.106370889,19:55.6,12987,,,,,,,,
0.144497767,0.623491347,0.706233501,-0.062251955,0.04737705,-0.016718462,19:56.2,12987.5,,,,,,,,
0.113464683,0.633688629,0.74571234,-0.024683729,-0.143823773,-0.216165975,19:56.7,12988.1,,,,,,,,
-0.14365834,0.640244007,0.698435187,-0.042398825,0.163136005,0.200444132,19:57.3,12988.6,,,,,,,,
-0.094538055,0.621306181,0.897535443,-0.013382733,0.524462819,0.539779782,19:57.8,12989.2,,,,,,,,
-0.078000069,0.515934229,0.735964477,-0.017658785,0.455740482,0.443568498,19:58.4,12989.7,,,,,,,,
0.118071161,0.690744877,0.769107282,-0.103790775,-0.051583122,-0.034433555,19:58.9,12990.2,,,,,,,,
0.225717157,0.514720261,0.541738093,-0.135250345,-0.478577912,-0.443407834,19:59.5,12990.8,,,,,,,,
0.179652423,0.634659827,0.755216539,-0.050340071,-0.506372273,-0.628194571,20:00.0,12991.3,,,,,,,,
-0.248810336,0.767224491,0.78397274,-0.147773072,0.005838211,-0.015191299,20:00.5,12991.9,,,,,,,,
-0.098240592,0.585372925,0.600468993,-0.049729213,0.508580327,0.406611145,20:01.1,12992.4,,,,,,,,
-0.159949496,0.62737602,0.75935936,-0.084853962,0.48781091,0.555967689,20:01.6,12993,,,,,,,,
0.038064007,0.735418677,0.840023041,-0.096460417,0.117931977,0.178147554,20:02.2,12993.5,,,,,,,,
0.399065971,0.563764393,0.754241765,-0.151743695,-0.33166483,-0.462955534,20:02.7,12994.1,,,,,,,,
0.129708573,0.616450369,0.781535745,-0.045147717,-0.514924407,-0.54878211,20:03.3,12994.6,,,,,,,,
0.022062579,0.566677868,0.711351097,-0.050034642,-0.260193586,-0.176154301,20:03.8,12995.1,,,,,,,,
0.031275522,0.532686949,0.708914161,-0.034763008,0.159776255,0.149436876,20:04.4,12995.7,,,,,,,,
-0.124405168,0.629318297,0.782266855,-0.0375119,0.127094954,0.088044934,20:04.9,12996.2,,,,,,,,
0.030063294,0.622520208,0.621183276,-0.094016954,0.133203611,-0.001752263,20:05.4,12996.8,,,,,,,,
-0.161430523,0.511321127,0.603149712,-0.180148944,0.301802427,0.271609932,20:06.0,12997.3,,,,,,,,
-0.249550849,0.689773679,0.762040019,-0.051561803,0.060510654,0.061777722,20:06.6,12997.9,,,,,,,,
-0.07454437,0.628832757,0.724267066,-0.066528007,0.286836237,0.28046748,20:07.1,12998.4,,,,,,,,
-0.137734294,0.693415642,0.726947725,-0.078745306,0.309132814,0.382787406,20:07.7,12999,,,,,,,,
-0.08441779,0.653840363,0.681132734,-0.068055168,0.233385518,0.229154795,20:08.2,12999.5,,,,,,,,
-0.009379755,0.677391291,0.840997815,-0.148078516,0.189403221,0.052003879,20:08.7,13000.1,,,,,,,,
-0.077753223,0.506950915,0.894123733,0.047092929,-0.039060384,-0.067114837,20:09.3,13000.6,,,,,,,,
0.016971214,0.649227321,0.670897424,0.00219433,-0.280046701,-0.310850084,20:09.8,13001.2,,,,,,,,
0.073946007,0.6106233,0.660174727,-0.029570654,-0.465749741,-0.513657331,20:10.4,13001.7,,,,,,,,
0.385731429,0.630046725,0.613872349,-0.018269658,-0.749191225,-0.71127224,20:10.9,13002.2,,,,,,,,
0.237839445,0.667922378,0.833443224,0.049841821,-0.99231559,-0.710966825,20:11.5,13002.8,,,,,,,,
0.302330077,0.579545856,0.939938724,0.104514264,-0.923287809,-0.84535718,20:12.0,13003.4,,,,,,,,
0.215049535,0.6385445,0.765208125,-0.076607287,-0.890606523,-0.936681509,20:12.5,13003.9,,,,,,,,
0.133830145,0.634659827,0.75935936,-0.080272481,-0.887857616,-0.872235239,20:13.1,13004.4,,,,,,,,
0.055277668,0.704098463,0.734989703,-0.040871665,-0.587006509,-0.645604253,20:13.6,13005,,,,,,,,
-0.018512674,0.72279346,0.637998343,-0.043620557,-0.276992381,-0.2341865,20:14.2,13005.5,,,,,,,,
-0.238443226,0.558665693,0.822476864,0.026018083,0.441690564,0.301542342,20:14.7,13006,,,,,,,,
-0.078740574,0.745373249,0.12599127,-0.203667238,0.522019327,0.682722211,20:15.2,13006.6,,,,,,,,
-0.171057105,0.69462955,0.681132734,-0.137999251,0.382742077,0.46769768,20:15.8,13007.1,,,,,,,,
0.07855247,0.724735796,0.632393301,-0.015215322,-0.009127988,0.01260307,20:16.3,13007.7,,,,,,,,
0.200987667,0.651898086,0.52857852,-0.112342909,-0.392445922,-0.428441644,20:16.9,13008.2,,,,,,,,
0.160984099,0.686617434,0.728897274,-0.092795208,-0.419323981,-0.522209466,20:17.4,13008.8,,,,,,,,
-0.06664563,0.709439933,0.912400961,-0.021934837,-0.184751749,-0.181957513,20:18.0,13009.3,,,,,,,,
-0.176734328,0.730805635,0.636779845,-0.106234238,0.20314768,0.216326624,20:18.5,13009.8,,,,,,,,
-0.014069632,0.659181833,0.682107449,-0.110815749,0.325626165,0.286881566,20:19.0,13010.4,,,,,,,,
-0.200924218,0.638301671,0.724998116,-0.019491374,0.405344099,0.315286785,20:19.6,13010.9,,,,,,,,
-0.184633061,0.688316941,0.70818305,-0.061030224,0.41969943,0.472279161,20:20.1,13011.4,,,,,,,,
0.067884855,0.69487232,0.782997966,-0.050340071,0.212005228,0.122558817,20:20.7,13012,,,,,,,,
0.229838729,0.79514569,0.725972891,-0.054005265,-0.327388763,-0.546338618,20:21.2,13012.5,,,,,,,,
0.316634357,0.664766073,0.675283968,-0.054616138,-0.82371676,-0.923242509,20:21.7,13013.1,,,,,,,,
0.357607722,0.544583738,0.834661722,0.009830147,-1.220168352,-1.256774902,20:22.3,13013.6,,,,,,,,
0.255537987,0.568377435,1.018652797,0.030599564,-1.137701511,-1.220733881,20:22.8,13014.1,,,,,,,,
0.360274643,0.567891836,0.847821355,-0.053088963,-1.181683779,-1.231729388,20:23.4,13014.7,,,,,,,,
0.221838012,0.664523244,0.823939025,-0.108983144,-0.780956209,-0.864293993,20:23.9,13015.2,,,,,,,,
-0.092563368,0.69487232,0.743031681,-0.048812911,-0.202466846,-0.188371599,20:24.5,13015.8,,,,,,,,
-0.270778716,0.652626455,0.718662024,-0.057975888,0.628004491,0.691579759,20:25.0,13016.3,,,,,,,,
-0.18364571,0.666951239,0.978442848,0.019603997,0.803322792,0.808255076,20:25.6,13016.9,,,,,,,,
0.069581978,0.508407652,0.688443601,-0.043925986,0.207729176,0.160432458,20:26.1,13017.4,,,,,,,,
0.216746658,0.496753603,0.705746055,-0.035679311,-0.604416132,-0.568024337,20:26.6,13018,,,,,,,,
0.36512357,0.635145366,0.904602706,-0.068666041,-0.813026667,-0.935459793,20:27.2,13018.5,,,,,,,,
0.133345246,0.721822321,0.892174125,-0.07233122,-0.483159393,-0.560388505,20:27.7,13019,,,,,,,,
-0.181424201,0.610137761,0.583653927,-0.15663062,0.483534843,0.502211571,20:28.3,13019.6,,,,,,,,
-0.091822855,0.634416997,0.720611572,-0.046369448,0.51927048,0.51565057,20:28.8,13020.1,,,,,,,,
-0.065905116,1.047164321,1.397114038,0.146358535,0.115488522,0.224573299,20:29.4,13020.7,,,,,,,,
-0.028139263,0.588771999,0.805661798,0.001583472,0.00797624,0.088350363,20:29.9,13021.2,,,,,,,,
0.069097087,0.492383331,0.868048191,-0.048812911,-0.006989959,0.026652971,20:30.4,13021.8,,,,,,,,
-0.03579117,0.57687515,0.754972875,-0.050645515,0.008281672,-0.005112022,20:31.0,13022.3,,,,,,,,
0.005818702,0.652626455,0.709888935,-0.051867247,0.006449077,0.001912929,20:31.5,13022.8,,,,,,,,
0.050671194,0.632474661,0.651157975,-0.139831826,0.002783885,-0.00602832,20:32.1,13023.4,,,,,,,,
0.054550331,0.701427758,0.692342758,-0.045147717,0.026607629,0.003745524,20:32.6,13023.9,,,,,,,,
0.038548902,0.742459714,0.708670437,-0.039649934,0.068757325,0.009548743,20:33.2,13024.5,,,,,,,,
-0.029620279,0.356419504,0.714519143,-0.333170652,0.040657531,0.063915752,20:33.7,13025,,,,,,,,
0.068612188,0.517633796,0.654569745,0.087104604,0.055623729,0.046811525,20:34.3,13025.6,,,,,,,,
-0.132550746,0.457178444,0.674796581,-0.338363051,0.096246265,0.110646948,20:34.8,13026.1,,,,,,,,
-0.00567722,0.532444119,0.585359871,-0.052783534,-0.032035433,-0.015191299,20:35.4,13026.7,,,,,,,,
-0.032335471,0.585372925,0.809073567,-0.004830614,0.090443045,0.026347538,20:35.9,13027.2,,,,,,,,
0.133102804,0.674234986,0.836367607,-0.009717539,-0.138325989,-0.203643233,20:36.5,13027.8,,,,,,,,
-0.076272219,0.719637215,0.746687174,-0.065306276,0.014390325,0.048033252,20:37.0,13028.3,,,,,,,,
-0.004196206,0.667436779,0.568301082,-0.05919762,0.049515076,0.062999457,20:37.6,13028.9,,,,,,,,
0.008000716,0.652383626,0.73547709,-0.097682133,-0.014014909,-0.035044421,20:38.1,13029.4,,,,,,,,
0.041215803,0.633445799,0.810535729,-0.047896609,0.013474027,-0.015802164,20:38.6,13030,,,,,,,,
0.00654604,0.522489667,0.906064868,-0.056448728,-0.030813703,-0.024354277,20:39.2,13030.5,,,,,,,,
0.031275522,0.600668848,0.779342532,-0.054616138,0.007059942,-0.010609809,20:39.7,13031,,,,,,,,
0.011394958,0.692201614,0.6801579,-0.070193201,-0.019818129,-0.020689085,20:40.2,13031.6,,,,,,,,
0.120253175,0.660638571,0.657737792,-0.016742483,-0.030202838,-0.04084764,20:40.8,13032.1,,,,,,,,
0.094069012,0.600183249,0.68430078,-0.051867247,-0.076323166,-0.063449651,20:41.4,13032.7,,,,,,,,
0.067884855,0.624462545,0.780073643,-0.032014117,-0.087013312,-0.046039995,20:41.9,13033.2,,,,,,,,
-0.03060762,0.618392706,0.778611422,-0.068360597,0.058067191,0.035510518,20:42.4,13033.8,,,,,,,,
0.159044519,0.60479629,0.862930536,0.020520285,0.23766157,0.044368062,20:43.0,13034.3,,,,,,,,
-0.017278496,0.795874059,0.629712641,0.246234998,-0.055553745,-0.041153073,20:43.5,13034.8,,,,,,,,
0.115646705,0.606253088,0.767645061,-0.014604464,-0.133133635,-0.220136598,20:44.1,13035.4,,,,,,,,
0.098675489,0.781306505,0.744006515,-0.101347312,-0.167952955,-0.161798954,20:44.6,13036,,,,,,,,
0.052853208,0.707983136,0.431343436,0.061142832,0.107547268,-0.190204188,20:45.2,13036.5,,,,,,,,
0.250931531,0.826223135,0.726216614,0.007997558,-0.119083732,-0.227772415,20:45.7,13037,,,,,,,,
-0.067632966,0.692201614,0.157915547,-0.479778349,-0.123665221,-0.002668561,20:46.3,13037.6,,,,,,,,
0.06594529,0.658210695,0.515418828,0.037929952,0.1219026,-0.040542208,20:46.8,13038.1,,,,,,,,
-0.237949565,0.714052975,0.69039315,-0.015826195,0.173215285,0.162265047,20:47.3,13038.7,,,,,,,,
0.096493475,0.45402211,0.17448695,-0.200307503,-0.002713902,0.076438494,20:47.9,13039.2,,,,,,,,
-0.006170891,0.682247102,0.747905612,-0.145635054,0.089832179,0.108203486,20:48.5,13039.8,,,,,,,,
0.195653856,0.676420152,0.684057057,-0.083632246,0.137785107,0.039175708,20:49.0,13040.3,,,,,,,,
0.295784026,0.615236342,0.522729754,-0.041787967,-0.236369863,-0.126063347,20:49.6,13040.9,,,,,,,,
-0.097500078,0.529530585,0.506645739,0.138722718,-0.233620971,-0.126368776,20:50.1,13041.4,,,,,,,,
0.194926515,0.619363844,0.550998569,0.067862347,-0.427570671,-0.279390514,20:50.7,13042,,,,,,,,
0.077582695,0.787133515,0.744737566,-0.037817344,-0.549438298,-0.666068196,20:51.2,13042.5,,,,,,,,
-0.052822832,0.70021379,0.812241614,0.068167783,-0.560433865,-0.415918916,20:51.8,13043.1,,,,,,,,
-0.128354535,0.78980422,0.603880763,-0.076301843,-0.249198034,-0.197534576,20:52.3,13043.6,,,,,,,,
-0.115765922,0.712839007,0.662124336,-0.172818556,-0.090373069,-0.034738988,20:52.8,13044.2,,,,,,,,
-0.048379786,0.62203455,0.612897575,-0.116008088,0.274313509,0.339110553,20:53.4,13044.7,,,,,,,,
-0.122677319,0.718666017,0.523948193,-0.025600031,0.327764213,0.338194251,20:53.9,13045.2,,,,,,,,
-0.133044407,0.652626455,0.739132524,-0.019185945,0.222084507,0.194640905,20:54.5,13045.8,,,,,,,,
0.030305739,0.691716015,0.862686872,-0.003608882,0.044017289,0.134470686,20:55.0,13046.4,,,,,,,,
0.161711425,0.720608354,0.716956139,-0.069582328,-0.036006059,-0.157217473,20:55.5,13046.9,,,,,,,,
0.217231542,0.59945488,0.716225028,-0.107761398,-0.743998885,-0.772664189,20:56.1,13047.4,,,,,,,,
0.050186306,0.646313787,0.832712114,0.066946052,-0.725062072,-0.694473445,20:56.7,13048,,,,,,,,
-0.179696366,0.684432268,0.74985522,-0.082105055,0.164052308,0.124391414,20:57.2,13048.5,,,,,,,,
-0.298671126,0.573718846,0.643115997,-0.054005265,0.71108216,0.739227295,20:57.7,13049.1,,,,,,,,
-0.051094979,0.667436779,0.625569761,-0.061335653,0.505526006,0.541917801,20:58.3,13049.6,,,,,,,,
0.209230825,0.745615959,0.737914085,-0.026516333,-0.409244716,-0.419584095,20:58.8,13050.1,,,,,,,,
-0.155259624,0.752656996,0.633855462,-0.048812911,-0.162149727,-0.227466971,20:59.4,13050.7,,,,,,,,
-0.163898885,0.607224226,0.734258592,-0.016131625,0.53423667,0.511679947,20:59.9,13051.2,,,,,,,,
-0.12613301,0.654811561,0.637998343,-0.065917134,0.541261613,0.489994258,21:00.4,13051.8,,,,,,,,
-0.047392443,0.691473246,0.682107449,-0.045453161,0.311576277,0.252062231,21:01.0,13052.3,,,,,,,,
-0.042455733,0.656025529,0.685519218,-0.128530815,0.057456326,0.114923,21:01.6,13052.9,,,,,,,,
-0.042702567,0.735904336,0.770569444,-0.079661623,0.340897799,0.405389428,21:02.1,13053.4,,,,,,,,
0.211655289,0.653354824,0.742544293,-0.014604464,0.136868805,0.028180134,21:02.6,13054,,,,,,,,
0.437129974,0.546768904,0.745468676,-0.147162214,-0.998729646,-1.021591783,21:03.2,13054.5,,,,,,,,
0.316149473,0.514720261,0.771544218,-0.102874473,-1.142282963,-1.192023158,21:03.7,13055,,,,,,,,
0.008485607,0.492383331,-0.141965836,0.301823735,-0.98926127,-0.96447587,21:04.2,13055.6,,,,,,,,
0.195653856,0.564249933,0.64530921,-0.083326802,-0.837766707,-1.002960443,21:04.8,13056.1,,,,,,,,
-0.136993781,0.6557827,0.655544519,-0.053088963,0.101744048,0.083463445,21:05.3,13056.6,,,,,,,,
0.231050953,0.784705579,-0.051821146,-0.557358205,0.343035847,0.559327483,21:05.9,13057.2,,,,,,,,
-0.169082418,0.623005748,0.843922138,-0.037817344,0.795992434,0.691885233,21:06.4,13057.7,,,,,,,,
-0.201664731,0.65529716,0.768376172,-0.033846721,0.586160183,0.544361234,21:06.9,13058.3,,,,,,,,
-0.065164611,0.653354824,0.733771205,-0.043620557,0.271870047,0.286270708,21:07.5,13058.8,,,,,,,,
-0.025424073,0.735661507,0.655300856,-0.052783534,0.058983486,0.06697008,21:08.1,13059.4,,,,,,,,
-0.017525332,0.669136345,0.731090546,-0.059808493,-0.149932429,-0.192036793,21:08.6,13059.9,,,,,,,,
0.026911497,0.776693404,0.673821747,-0.052783534,-0.12977387,-0.092160314,21:09.1,13060.5,,,,,,,,
-0.138968468,0.72279346,0.798838258,-0.043009698,0.144810051,0.113090403,21:09.7,13061,,,,,,,,
-0.101449445,0.63878721,0.560502708,-0.136166647,0.220557347,0.10911978,21:10.2,13061.6,,,,,,,,
0.180137321,0.555509448,0.707939327,-0.09371151,0.104492947,0.008937879,21:10.8,13062.1,,,,,,,,
-0.025424073,0.714538515,0.694292307,-0.013077304,0.044322722,0.031539895,21:11.3,13062.7,,,,,,,,
-0.053069666,0.721336722,0.706720889,-0.071720362,-0.13802056,-0.144083872,21:11.9,13063.2,,,,,,,,
-0.002715192,0.696571887,0.757409811,-0.082105055,-0.188416943,-0.197840005,21:12.4,13063.7,,,,,,,,
0.018183446,0.80679971,0.727922499,-0.046980321,-0.164287761,-0.21280621,21:13.0,13064.3,,,,,,,,
0.069581978,0.674477816,0.778855085,-0.053394407,-0.237591594,-0.258315682,21:13.5,13064.8,,,,,,,,
-0.042949405,0.298634857,0.48349455,-0.593093812,0.349449933,0.17784211,21:14.0,13065.4,,,,,,,,
-0.246835634,0.522004008,0.570006907,-0.011550128,0.778277338,0.785958469,21:14.6,13065.9,,,,,,,,
-0.043443073,0.707011998,0.683082283,-0.048202053,0.303329587,0.301236898,21:15.1,13066.5,,,,,,,,
0.313240111,0.66646564,0.624838769,-0.134639487,-0.667029858,-0.699054956,21:15.7,13067,,,,,,,,
0.111525126,0.646313787,0.682107449,-0.026516333,-0.844791651,-1.003876686,21:16.2,13067.6,,,,,,,,
-0.285588831,0.661366999,0.634342909,-0.104401663,-0.035089761,-0.023132548,21:16.8,13068.1,,,,,,,,
-0.326069891,0.62154901,0.624838769,-0.072025791,0.920914352,0.888889253,21:17.3,13068.7,,,,,,,,
0.187168241,0.95198971,0.149142474,-0.062557384,0.579440713,0.555662274,21:17.9,13069.2,,,,,,,,
0.015516539,0.447709531,0.75594759,-0.051867247,0.110907033,0.069413543,21:18.5,13069.8,,,,,,,,
0.007030932,0.602611184,0.743519127,-0.057975888,-0.019207263,-0.050010618,21:19.0,13070.3,,,,,,,,
0.036124442,0.753628135,0.651401639,-0.057059601,-0.075101435,-0.087578826,21:19.5,13070.9,,,,,,,,
0.004364027,0.707254767,0.684788108,-0.052783534,-0.087929606,-0.115373194,21:20.1,13071.4,,,,,,,,
0.047276955,0.703127265,0.620939553,-0.055532426,-0.121832632,-0.128506809,21:20.6,13071.9,,,,,,,,
0.056732342,0.723279059,0.629712641,-0.053394407,-0.040587548,-0.063449651,21:21.2,13072.5,,,,,,,,
-0.081949443,0.726678133,0.596813619,-0.029570654,0.084028959,0.055058204,21:21.7,13073,,,,,,,,
0.172379047,0.674234986,0.623132825,-0.061641082,-0.226901457,-0.211584479,21:22.2,13073.6,,,,,,,,
0.137951732,0.665737271,0.735233426,-0.050034642,-0.923287809,-1.003571272,21:22.8,13074.1,,,,,,,,
0.181349546,0.641700745,0.77373749,-0.054005265,-0.977349401,-1.075042486,21:23.4,13074.7,,,,,,,,
0.552776694,0.478301376,1.312063932,-0.597980738,-0.981930852,-1.199964404,21:23.9,13075.2,,,,,,,,
0.404157341,0.874538898,0.63166219,0.371767819,-1.407703996,-1.192328572,21:24.4,13075.8,,,,,,,,
-0.108854517,0.590714335,0.658225179,-0.096460417,-0.263247907,-0.261675417,21:25.0,13076.3,,,,,,,,
0.002182013,0.124795385,0.346780598,1.762402534,-0.269051135,0.477166086,21:25.5,13076.9,,,,,,,,
0.025214376,0.701670527,0.672359586,0.175680071,0.065703005,0.050171282,21:26.1,13077.4,,,,,,,,
0.039518684,0.572019279,0.627275705,-0.043315127,0.087999582,0.086212337,21:26.6,13077.9,,,,,,,,
-0.064424105,0.785433948,0.850989401,-0.01429902,-0.012793179,0.000385765,21:27.1,13078.5,,,,,,,,
0.020123012,0.4707748,0.752292216,0.052285284,-0.009738852,-0.008777213,21:27.7,13079,,,,,,,,
0.025214376,0.563278735,0.566838861,-0.025294602,0.055929162,0.041008305,21:28.2,13079.6,,,,,,,,
0.085340962,0.6557827,0.708914161,-0.053088963,0.084334388,0.032150757,21:28.8,13080.1,,,,,,,,
0.112979792,0.467861295,0.945056379,-0.097682133,0.043711856,0.012908502,21:29.3,13080.7,,,,,,,,
-0.020487361,0.550653577,0.799325645,-0.06072478,0.061732385,-0.019772789,21:29.9,13081.2,,,,,,,,
0.012607188,0.691230476,0.70745194,-0.067138866,-0.011266015,-0.011220675,21:30.4,13081.7,,,,,,,,
0.055277668,0.696571887,0.640435338,-0.062557384,0.002783885,-0.008777213,21:31.0,13082.3,,,,,,,,
0.036851779,0.659910202,0.572687566,-0.107761398,-0.05708091,-0.039015044,21:31.5,13082.8,,,,,,,,
-0.002221521,0.755327702,0.737914085,-0.086381122,0.071200788,-0.062227923,21:32.0,13083.4,,,,,,,,
-0.012341782,0.687345803,0.922392607,-0.02590546,0.01622292,-0.068336569,21:32.6,13083.9,,,,,,,,
0.018668335,0.623005748,0.821989477,-0.105928823,-0.111753352,-0.061006192,21:33.1,13084.4,,,,,,,,
0.09358412,0.689530909,0.768376172,-0.097682133,0.001562154,-0.053675808,21:33.7,13085,,,,,,,,
0.085825853,0.616935968,0.591695905,-0.087297425,-0.169785544,-0.237851679,21:34.2,13085.5,,,,,,,,
0.02133524,0.763582647,0.956266463,-0.105317935,-0.203994006,-0.376212656,21:34.7,13086.1,,,,,,,,
0.157347396,0.673263788,0.736939251,-0.079356179,-0.403746933,-0.432106823,21:35.3,13086.6,,,,,,,,
0.07443089,0.343308717,2.265649557,0.424607635,-0.182613716,-0.419278651,21:35.8,13087.2,,,,,,,,
0.193229392,0.653597653,0.743519127,0.007081255,-0.603194416,-0.655378103,21:36.4,13087.7,,,,,,,,
-0.126379848,0.589500368,0.726460338,-0.065306276,0.227276862,0.180285573,21:36.9,13088.3,,,,,,,,
-0.152297601,0.549925208,1.169988513,0.164989918,0.387323558,0.539779782,21:37.5,13088.8,,,,,,,,
0.012607188,0.338210076,0.801518917,-0.216800854,0.107852705,0.033372488,21:38.0,13089.4,,,,,,,,
-0.070101328,0.629318297,0.574393451,-0.059503049,-0.00240847,0.082547143,21:38.6,13089.9,,,,,,,,
0.082431607,0.696329057,0.652620196,-0.084243104,-0.206742898,-0.216776833,21:39.1,13090.4,,,,,,,,
0.078067586,0.509136021,0.700141072,0.007081255,-0.362208098,-0.471813083,21:39.7,13091,,,,,,,,
0.128253892,0.69997102,0.948224485,0.020520285,-0.268745691,-0.225634381,21:40.2,13091.5,,,,,,,,
-0.035050664,0.555023789,0.83856082,-0.05919762,-0.073268838,-0.09277118,21:40.7,13092.1,,,,,,,,
0,0.589985967,0.738645136,-0.054616138,-0.013404043,-0.020383654,21:41.3,13092.6,,,,,,,,
0.000484892,0.634659827,0.72865355,-0.057059601,0.005838211,-0.010304376,21:41.8,13093.2,,,,,,,,
-0.006664563,0.662580907,0.70135957,-0.061335653,0.002783885,-0.008166349,21:42.4,13093.7,,,,,,,,
-0.004689877,0.658939064,0.704527617,-0.058281317,0.002783885,-0.008777213,21:42.9,13094.3,,,,,,,,
-0.001234178,0.696814716,0.676258743,-0.057670459,0.003089318,-0.008166349,21:43.5,13094.8,,,,,,,,
-0.020240523,0.705069602,0.686250329,-0.046980321,-0.008517122,0.003134659,21:44.0,13095.3,,,,,,,,
0.001454675,0.738817751,0.667241991,-0.042398825,-0.012487747,-0.019772789,21:44.6,13095.9,,,,,,,,
-0.001481014,0.736389875,0.683813393,-0.046369448,-0.201550543,-0.240600571,21:45.1,13096.4,,,,,,,,
0.017456107,0.695357978,0.671141088,-0.035373881,-0.112975083,-0.137669787,21:45.6,13097,,,,,,,,
-0.048379786,0.679819226,0.658712626,-0.045453161,0.231247485,0.204414755,21:46.2,13097.5,,,,,,,,
-0.041221555,0.642671943,0.704040229,-0.078134447,0.185432583,0.194030046,21:46.7,13098.1,,,,,,,,
0.004364027,0.657967865,0.698922515,-0.051256374,0.111212462,0.116144732,21:47.3,13098.6,,,,,,,,
0.007273377,0.697300255,0.616553068,-0.061335653,0.047071617,0.057196233,21:47.8,13099.2,,,,,,,,
-0.016537989,0.714295745,0.677720964,-0.031403258,0.026302196,0.018100858,21:48.4,13099.7,,,,,,,,
-0.067139298,0.659181833,0.702821732,-0.059808493,0.008281672,-0.009082646,21:48.9,13100.2,,,,,,,,
0.02133524,0.769166887,0.622401714,0.081912249,0.070284493,-0.131866559,21:49.4,13100.8,,,,,,,,
-0.171303928,0.561093628,1.268442154,0.069084078,0.12862213,0.122864254,21:50.0,13101.3,,,,,,,,
-0.321133167,0.804129004,0.919224501,-0.007884935,-0.007600824,-0.044512831,21:50.5,13101.8,,,,,,,,
0.076128013,0.84030509,0.806636512,-0.109899446,-0.274854362,-0.350861758,21:51.1,13102.4,,,,,,,,
-0.116506428,0.688559771,0.648233593,-0.148689374,-0.173756167,-0.107126512,21:51.6,13103,,,,,,,,
-0.086145647,0.677148521,0.722073734,-0.061641082,0.087388717,0.112174109,21:52.1,13103.5,,,,,,,,
-0.097500078,0.691230476,0.76277113,-0.061030224,0.187876046,0.198306099,21:52.7,13104,,,,,,,,
-0.064424105,0.697785854,0.627031982,-0.064695403,0.159776255,0.167151973,21:53.2,13104.6,,,,,,,,
-0.01530381,0.644857109,0.750098884,-0.06744431,0.10846357,0.109425217,21:53.8,13105.1,,,,,,,,
-0.019746851,0.690259278,0.662855387,-0.075996414,0.02202614,0.024820374,21:54.3,13105.7,,,,,,,,
-0.046405103,0.571048141,0.786653459,-0.046674892,-0.030813703,-0.035655286,21:54.9,13106.2,,,,,,,,
0.001697121,0.730562866,0.620695889,-0.057670459,0.041268397,0.029401865,21:55.4,13106.7,,,,,,,,
0.079764709,0.637573302,0.714519143,0.014411643,-0.198190778,-0.228383273,21:56.0,13107.3,,,,,,,,
-0.107867181,0.701913357,0.738645136,-0.119367853,-0.215600446,-0.246709228,21:56.5,13107.8,,,,,,,,
-0.04467725,0.59921205,0.732796431,-0.054616138,0.000340424,-0.027103171,21:57.0,13108.4,,,,,,,,
-0.009873426,0.6385445,0.734258592,-0.060419351,0.053791132,0.043757197,21:57.6,13108.9,,,,,,,,
-0.051588651,0.721579552,0.647258878,0.013568819,0.088022105,0.058337044,21:58.1,13109.5,,,,,,,,
0.000242446,0.445524365,0.823451698,-0.05484809,0.013801971,0.033902436,21:58.7,13110,,,,,,,,
-0.033075977,0.723521888,0.651401639,-0.055764377,0.026630141,0.026572054,21:59.2,13110.6,,,,,,,,
