,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,elapsed,Row #,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,IGNORE,Elapsed,Label
0.054307885,-0.068025701,0.955535352,-0.003913991,-0.018058838,0.300599635,34:39.1,301.1,518,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,275,11,5
0.015274093,-0.089494802,0.954560518,0.010350719,0.001048079,0.104558825,34:39.6,301.6,519,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,275.5,11,5
-0.027892428,-0.049692538,0.985266328,0.003631204,-0.061871041,-0.364280283,34:40.2,302.2,520,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,276.1,11,5
0.010425175,-0.014714779,0.949442923,0.01004529,0.018763172,-0.349924952,34:40.8,302.8,521,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,276.7,11,5
0.015031647,-0.013991102,0.966501713,0.002924718,0.01035523,-0.134787351,34:41.3,303.3,522,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,277.2,11,5
0.011637404,-0.005789421,0.967476487,-0.007266857,-0.002105357,0.006492829,34:41.8,303.8,523,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,277.7,11,5
0.014061864,-0.047039051,0.960409284,0.00184302,-0.002025089,-0.003212033,34:42.4,304.4,524,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,278.3,11,5
0.015031647,-0.036666337,0.962115169,-0.003593516,-0.000175983,0.00488198,34:42.9,304.9,525,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,278.8,11,5
0.010910066,-0.00820168,0.99769491,0.000785969,-0.011114639,0.126915842,34:43.4,305.4,526,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,279.3,11,5
0.008728053,0.045887794,0.953098357,-0.010820471,-0.024248242,0.43906799,34:44.0,306,527,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,279.9,11,5
-0.00567722,0.025736013,0.984291553,-0.01326393,-0.022415647,0.656230628,34:44.5,306.5,528,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,280.4,11,5
-0.042949405,0.111198999,0.863905311,-0.000130326,-0.072812028,0.860259593,34:45.0,307,529,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,280.9,11,5
-0.088120326,-0.105898172,0.940913498,-0.029757291,-0.004089689,0.607972264,34:45.5,307.5,530,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,281.4,11,5
0.012122296,-0.068508156,0.911182523,0.008727215,0.011487375,0.238093317,34:46.1,308.1,531,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,282,11,5
0.012122296,-0.081293128,0.969426036,0.009650841,0.001659066,0.026548995,34:46.6,308.6,532,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,282.5,11,5
0.004848918,-0.047039051,0.967720211,-0.003788196,0.001048201,-0.016517004,34:47.2,309.2,533,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,283.1,11,5
0.000242446,-0.073815122,0.967963934,-0.008229017,-0.014584979,-0.019842999,34:47.7,309.7,534,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,283.6,11,5
-0.00740507,-0.098902613,0.992333591,-0.020446323,-0.006032866,0.178993642,34:48.3,310.3,535,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,284.2,11,5
0.048489183,-0.052346017,0.937014401,-0.010061614,-0.01336325,0.379968286,34:48.8,310.8,536,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,284.7,11,5
0.046307173,-0.08828868,0.936770737,-0.02594411,0.017485445,0.442887425,34:49.4,311.4,537,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,285.3,11,5
0.016001431,-0.026293622,0.982342005,-0.015864834,-0.018861037,0.343010932,34:49.9,312,538,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,285.9,11,5
0.011637404,-0.055481959,0.953829467,-0.0164757,-0.014584979,0.219616175,34:50.5,312.5,539,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,286.4,11,5
-0.000246836,-0.055723183,0.926047981,-0.015559401,-0.005727434,0.018641513,34:51.1,313.1,540,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,287,11,5
-0.019993687,0.005827022,0.963333607,-0.008391012,0.022596959,-0.205995381,34:51.6,313.6,541,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,287.5,11,5
-0.001974685,-0.002894711,0.954804242,0.00565701,-0.019297224,0.137344673,34:52.2,314.2,542,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,288.1,11,5
0.012364741,0.039817981,0.964795828,-0.008698322,0.000250465,0.493479103,34:52.7,314.7,543,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,288.6,11,5
-0.006417727,0.051957611,0.953585804,-0.051764321,-0.050451349,0.866412342,34:53.3,315.3,544,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,289.2,11,5
-0.004689877,-0.032806721,0.827350795,-0.030384038,-0.028765634,0.634894431,34:53.8,315.8,545,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,289.7,11,5
0.056247454,0.037875641,0.899972498,0.004129849,0.00544282,-0.241697222,34:54.3,316.3,546,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,290.2,11,5
0.125586987,0.001456755,0.873653233,-0.066730522,0.032931756,-0.174196601,34:54.9,316.9,547,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,290.8,11,5
-0.048379786,-0.093113191,0.92872864,0.031924218,-0.011661408,-0.213597417,34:55.4,317.4,548,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,291.3,11,5
0.02909351,-0.101556107,0.917762339,-0.06398163,0.021630749,-0.008346692,34:55.9,317.9,549,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,291.8,11,5
0.007273377,-0.039319821,0.846846521,-0.009309188,0.014911231,0.030443253,34:56.4,318.4,550,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,292.3,11,5
0.066915073,-0.024605041,0.923854768,-0.002245843,-0.009363322,0.010412145,34:57.0,319,551,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,292.9,11,5
0.043640263,-0.079604544,0.945543826,0.022642314,0.004374246,-0.067186169,34:57.5,319.5,552,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,293.4,11,5
-0.003455699,0.006069814,0.976493299,0.003094621,-0.036248293,-0.111473903,34:58.0,320,553,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,293.9,11,5
0.053580545,0.034962133,0.930678308,-0.043942001,0.016896984,-0.212877527,34:58.6,320.6,554,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,294.5,11,5
0.112494908,-0.025087493,0.878283441,0.06387572,0.042553324,-0.416906536,34:59.1,321.1,555,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,295,11,5
0.054792777,-0.17320019,0.915325344,-0.051272385,0.060879283,-0.200660214,34:59.6,321.6,556,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,295.5,11,5
0.056974791,-0.09914384,0.979905009,-0.028364938,0.032474048,-0.102310926,35:00.2,322.2,557,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,296.1,11,5
-0.052329157,-0.124955006,1.004762053,-0.184135571,-0.039913483,0.214422718,35:00.7,322.7,558,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,296.6,11,5
-0.080715261,-0.172235295,0.838073432,-0.061351661,0.00254165,0.16219373,35:01.2,323.2,559,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,297.1,11,5
-0.049613964,-0.073091447,0.959921837,0.050742112,-0.020976663,-0.004267048,35:01.7,323.7,560,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,297.6,11,5
-0.135265931,-0.082016803,0.970157146,0.012868471,-0.014562576,0.012531746,35:02.3,324.3,561,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,298.2,11,5
-0.047639281,-0.062718727,0.81809032,-0.015231334,-0.007537627,0.028414242,35:02.8,324.8,562,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,298.7,11,5
-0.056525361,-0.191050917,0.841485202,0.026612937,-0.013340847,-0.070545927,35:03.3,325.3,563,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,299.2,11,5
-0.023202552,-0.202629745,0.90557754,0.004927218,-0.008453924,-0.038170069,35:03.8,325.8,564,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,299.7,11,5
-0.05899372,-0.019780524,0.932384133,0.021360867,0.005201627,-0.016807904,35:04.4,326.4,565,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,300.3,11,5
0.026426604,0.019908991,0.990384042,-0.006625675,0.010819891,-0.070278995,35:04.9,326.9,566,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,300.8,11,5
0.008243161,-0.007719229,0.98404789,0.012412235,-0.014258564,-0.009633438,35:05.4,327.4,567,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,301.3,11,5
0.045579832,-0.072126538,0.982585669,0.027073003,-0.017618323,-0.011160601,35:06.0,328,568,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,301.9,11,5
0.063278385,0.045159418,0.936527014,-0.003388837,-0.002433018,0.025547987,35:06.5,328.5,569,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,302.4,11,5
0.042912927,-0.109034099,1.056913257,-0.061421037,-0.03541974,-0.001940951,35:07.0,329,570,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,302.9,11,5
0.124132313,-0.101314873,1.003543615,-0.014078978,0.087364174,-0.028208155,35:07.6,329.6,571,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,303.5,11,5
0.053338103,-0.120371722,0.94993031,-0.053174354,0.025055919,-0.129000917,35:08.1,330.1,572,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,304,11,5
0.149104238,-0.060065247,0.855132222,-0.073638342,0.073314272,-0.212078586,35:08.6,330.6,573,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,304.5,11,5
-0.016291153,-0.104692034,0.885838091,0.021351203,0.070259951,-0.220019847,35:09.1,331.1,574,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,305,11,5
0.021820132,-0.035701431,1.025476336,-0.022020228,0.001537606,-0.118921645,35:09.7,331.7,575,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,305.6,11,5
0.032730199,-0.052828472,0.898754001,0.021893263,1.03E-05,-0.028634967,35:10.2,332.2,576,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,306.1,11,5
-0.032582305,-0.037390016,0.849770904,0.107719824,-0.025646072,0.031229828,35:10.8,332.8,577,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,306.7,11,5
-0.028879769,-0.102038555,0.895585895,-0.023616202,-0.050996982,0.026342906,35:11.3,333.3,578,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,307.2,11,5
0.105706416,-0.11844191,1.08445096,0.08084175,0.013754735,0.001602862,35:11.8,333.8,579,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,307.7,11,5
-0.002221521,-0.066337116,0.901190937,0.008759655,0.038189344,-0.039935976,35:12.3,334.3,580,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,308.2,11,5
-0.020240523,-0.023398912,0.922636271,-0.089895077,0.064761981,-0.131260335,35:12.9,334.9,581,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,308.8,11,5
0.119283393,-0.14184083,0.87340951,0.059156038,-0.011596171,-0.240910634,35:13.4,335.4,582,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,309.3,11,5
-0.251525521,-0.613437474,1.2538203,0.676740766,-0.001822328,-0.085445434,35:13.9,335.9,583,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,309.8,11,5
0.004606472,-0.262694985,1.0052495,-0.014758654,0.021085119,-0.071090102,35:14.4,336.4,584,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,310.3,11,5
0.000242446,-0.133397922,0.971863031,-0.004000131,-0.011100979,-0.0759013,35:15.0,337,585,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,310.9,11,5
0.057217237,0.058513008,0.996476471,-0.032710798,-0.021180257,-0.145539925,35:15.6,337.6,586,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,311.5,11,5
0.110312894,-0.068025701,0.860006213,-0.006749026,0.035019346,-0.222508952,35:16.1,338.1,587,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,312,11,5
0.04461005,-0.099385075,1.009148717,0.052810334,0.009057574,0.049326081,35:16.6,338.6,588,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,312.5,11,5
-0.03060762,-0.058376666,0.999888182,0.042731062,0.009057574,0.387134552,35:17.1,339.1,589,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,313,11,5
-0.041715223,0.002427926,1.013291478,0.026848562,-0.129303411,0.479986072,35:17.7,339.7,590,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,313.6,11,5
-0.086145647,-0.046797823,0.937501729,0.12122725,-0.045003999,0.226782441,35:18.2,340.2,591,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,314.1,11,5
0.04218559,-0.03763124,1.012316704,0.03160508,-0.048977986,-0.156437948,35:18.7,340.7,592,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,314.6,11,5
0.029578403,0.004127474,0.923367321,-0.028565146,-0.02271078,0.113564491,35:19.2,341.2,593,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,315.1,11,5
-0.022215208,0.114840887,0.7388888,0.032215945,0.031961657,-0.07305485,35:19.8,341.8,594,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,315.7,11,5
0.029820848,-0.009890262,1.019383907,-0.094538592,0.006916184,-0.052590862,35:20.3,342.3,595,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,316.2,11,5
-0.163405195,-0.100832425,1.08103919,-0.0627736,0.037459444,0.117535114,35:20.9,342.9,596,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,316.8,11,5
0.062793493,0.038846813,0.984535277,-0.071325712,0.020049786,0.225963697,35:21.4,343.4,597,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,317.3,11,5
-0.166367218,-0.062718727,0.852207839,-0.049945429,-0.051421449,0.21832788,35:21.9,343.9,598,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,317.8,11,5
-0.03974054,-0.058859117,1.03254354,0.09513507,0.0286019,0.150521845,35:22.5,344.5,599,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,318.4,11,5
-0.0893545,0.032291412,0.769350946,-0.031008605,-0.086851634,0.128225252,35:23.0,345,600,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,318.9,11,5
0.008970499,0.092018381,1.044484735,-0.018485866,-0.054781206,0.011549991,35:23.5,345.5,601,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,319.4,11,5
0.000969784,-0.04824518,0.854888499,-0.049334563,-0.004995688,-0.078552634,35:24.0,346,602,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,319.9,11,5
0.181834444,0.135963842,1.293786526,0.331234485,0.056090835,-0.019298704,35:24.6,346.6,603,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,320.5,11,5
0.253598422,0.225311503,0.741325855,0.209672302,0.10129486,-0.046482205,35:25.1,347.1,604,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,321,11,5
0.097463258,-0.076951064,0.963821054,-0.023067355,0.020660652,-0.216608182,35:25.6,347.6,605,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,321.5,11,5
-0.533165038,-0.047762729,1.121005416,0.247545928,-0.074023463,-0.311597735,35:26.1,348.1,606,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,322,11,5
0.052610762,-0.061753828,1.099560142,-0.114697143,0.062504925,-0.128338158,35:26.7,348.7,607,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,322.6,11,5
-0.078740574,-0.052828472,0.810779393,0.009308502,0.062199488,0.045758445,35:27.2,349.2,608,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,323.1,11,5
-0.232766002,-0.086117648,1.411004782,-0.074685469,-0.12716873,0.504823685,35:27.8,349.8,609,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,323.7,11,5
-0.221411586,-0.060065247,0.740351021,-0.018485866,-0.086240768,0.933956504,35:28.3,350.3,610,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,324.2,11,5
-0.156987473,0.044673834,1.271122813,-0.224042028,-0.077077791,0.904024124,35:28.8,350.8,611,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,324.7,11,5
-0.07182917,-0.106380619,0.767888784,0.15561074,0.06128319,0.192060679,35:29.3,351.3,612,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,325.2,11,5
-0.477626979,-0.17151162,1.190215349,0.965923548,-0.176343381,-0.568466544,35:29.9,351.9,613,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,325.8,11,5
0.541624188,0.064097241,1.086644292,0.392015576,0.132449001,-0.796319306,35:30.4,352.4,614,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,326.3,11,5
0.050913639,0.077936418,0.913619518,-0.012071781,-0.014464099,0.039649792,35:30.9,352.9,615,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,326.8,11,5
0.139891297,-0.043903116,1.041804075,-0.025816251,-0.026375972,-0.034570336,35:31.4,353.4,616,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,327.3,11,5
0.020365456,-0.048003953,1.113694668,-0.057581242,0.026158439,-0.97560823,35:32.0,354,617,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,327.9,11,5
0.285601288,0.043945454,0.819796205,0.020609505,0.049371317,-1.384887934,35:32.5,354.5,618,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,328.4,11,5
0.038548902,-0.068508156,1.019871354,0.107657813,0.088466696,-0.841828763,35:33.1,355.1,619,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,329,11,5
0.011152512,-0.084911518,0.956266463,-0.027037982,0.045706127,-0.215997308,35:33.6,355.6,620,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,329.5,11,5
-0.061462075,-0.011096391,1.147812247,0.072533049,-0.035538953,0.017353211,35:34.1,356.1,621,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,330,11,5
0.000484892,0.026221598,0.987703323,0.089632273,-0.000106938,0.078622915,35:34.6,356.6,622,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,330.5,11,5
-0.07182917,-0.079122096,0.935795903,0.025796853,-0.03187193,0.088091321,35:35.2,357.2,623,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,331.1,11,5
-0.073557019,-0.076468609,1.054719925,-0.006273575,-0.006826456,0.175139636,35:35.7,357.7,624,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,331.6,11,5
-0.050107639,0.121153489,1.31596303,-0.294296533,0.08571963,0.887713969,35:36.2,358.2,625,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,332.1,11,5
-0.166860893,0.072594978,0.957972288,-0.02673756,-0.034620825,0.829681754,35:36.7,358.7,626,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,332.6,11,5
-0.225607783,-0.106863067,1.110282779,0.123229861,-0.013545973,0.682768643,35:37.3,359.3,627,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,333.2,11,5
-0.016784824,0.000728378,0.910451412,0.018771902,-0.014156839,0.323274434,35:37.8,359.8,628,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,333.7,11,5
-0.277196437,-0.006754325,0.426225781,0.07558237,-0.181839347,0.048995949,35:38.3,360.3,629,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,334.2,11,5
-0.020981029,-0.107104301,0.942132056,0.014190413,-0.017516598,0.004097356,35:38.9,360.9,630,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,334.8,11,5
-0.061708909,-0.065613441,0.98404789,0.01021979,-0.005299293,-0.005371056,35:39.4,361.4,631,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,335.3,11,5
-0.003455699,-0.000964904,0.957972288,0.005526073,0.000807618,-0.006973641,35:39.9,361.9,632,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,335.8,11,5
-0.015056974,0.089833252,0.992577255,0.002730496,-0.000407153,-0.010460027,35:40.4,362.4,633,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,336.3,11,5
-0.031594962,0.044916626,0.967232823,-0.005587198,0.016675532,-0.004562157,35:41.0,363,634,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,336.9,11,5
0.008000716,0.045159418,1.036930084,-0.010474119,0.003541929,0.018956153,35:41.5,363.5,635,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,337.4,11,5
-0.106386162,0.053414367,1.038635969,0.006324671,-0.030055661,0.107226178,35:42.0,364,636,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,337.9,11,5
0.021820132,0.011168458,1.051064491,-0.048042335,-0.020281816,0.157928005,35:42.6,364.6,637,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,338.5,11,5
0.179894865,-0.001206129,1.257963061,-0.035214163,-0.098167129,-0.043046668,35:43.1,365.1,638,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,339,11,5
0.276630789,-0.131468117,1.192408681,0.187140793,-0.036469746,-0.508525968,35:43.7,365.7,639,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,339.6,11,5
0.140618622,-0.236160159,1.05642581,0.079933934,0.043248169,-0.55892241,35:44.2,366.2,640,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,340.1,11,5
